Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Serie 4,Bmw, 05.12.2023, ALLEMAGNE,59 990 €,DIESEL,19 800 KM,2022,AUTOMATIQUE,47533
Serie 4 cabriolet,Bmw, 05.12.2023, ALLEMAGNE,44 444 €,DIESEL,12 500 KM,2023,AUTOMATIQUE,47533
Classe c,Mercedes, 05.12.2023, ALLEMAGNE,58 500 €,ESSENCE,1 996 KM,2023,AUTOMATIQUE,47533
Classe c,Mercedes, 05.12.2023, ALLEMAGNE,34 500 €,ESSENCE,97 000 KM,2018,AUTOMATIQUE,47533
A4 cabriolet,Audi, 05.12.2023, ALLEMAGNE,2 500 €,DIESEL,430 000 KM,2005,AUTOMATIQUE,47533
Panda,Fiat, 05.12.2023, ALLEMAGNE,950 €,ESSENCE,119 000 KM,2004,MANUELLE,47533
Aygo,Toyota, 05.12.2023, ALLEMAGNE,11 499 €,ESSENCE,29 250 KM,2019,MANUELLE,47533
Sprinter,Mercedes, 06.12.2023, ALLEMAGNE,6 299 €,DIESEL,116 000 KM,2005,MANUELLE,47533
Glb 200d,Mercedes, 06.12.2023, ALLEMAGNE,52 989 €,DIESEL,1 801 KM,2023,AUTOMATIQUE,47533
Barchetta,Fiat, 06.12.2023, ALLEMAGNE,3 950 €,-,215 000 KM,2001,-,47533
Classe c break,Mercedes, 06.12.2023, ALLEMAGNE,30 979 €,ESSENCE,72 124 KM,2019,AUTOMATIQUE,47533
Transporter,Volkswagen, 06.12.2023, ALLEMAGNE,23 000 €,DIESEL,29 000 KM,2020,MANUELLE,47533
Classe e,Mercedes, 06.12.2023, ALLEMAGNE,48 690 €,HYBRIDE,15 290 KM,2022,AUTOMATIQUE,47533
3,Mazda, 06.12.2023, ALLEMAGNE,15 990 €,ESSENCE,52 844 KM,2016,MANUELLE,47533
Duster,Dacia, 06.12.2023, ALLEMAGNE,14 900 €,ESSENCE,40 850 KM,2020,MANUELLE,47533
Zafira,Opel, 06.12.2023, ALLEMAGNE,2 999 €,DIESEL,273 550 KM,2007,MANUELLE,47533
Serie 7,Bmw, 07.12.2023, ALLEMAGNE,54 490 €,ESSENCE,68 705 KM,2019,AUTOMATIQUE,47533
Serie 2 gran coupe,Bmw, 07.12.2023, ALLEMAGNE,42 390 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Serie 2,Bmw, 07.12.2023, ALLEMAGNE,44 790 €,ESSENCE,12 KM,2024,AUTOMATIQUE,47533
Serie 3,Bmw, 07.12.2023, ALLEMAGNE,53 890 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Serie 3 coupe,Bmw, 28.12.2023, PAYS-BAS,NC,ESSENCE,109 000 KM,2002,MANUELLE,5212
Focus sw,Ford, 16.10.2023, ALLEMAGNE,17 582 €,ESSENCE,52 950 KM,2021,MANUELLE,47533
Z4,Bmw, 17.10.2023, ALLEMAGNE,25 800 €,ESSENCE,90 000 KM,2014,AUTOMATIQUE,47533
Z4,Bmw, 17.10.2023, ALLEMAGNE,25 800 €,ESSENCE,90 000 KM,2014,AUTOMATIQUE,47533
X5,Bmw, 17.10.2023, ALLEMAGNE,72 500 €,HYBRIDE,27 800 KM,2022,AUTOMATIQUE,47533
Rio,Kia, 17.10.2023, ALLEMAGNE,14 000 €,ESSENCE,31 500 KM,2019,AUTOMATIQUE,47533
Countryman,Mini, 17.10.2023, ALLEMAGNE,31 990 €,ESSENCE,39 500 KM,2022,AUTOMATIQUE,47533
T-roc,Volkswagen, 18.10.2023, ALLEMAGNE,23 999 €,ESSENCE,12 650 KM,2022,MANUELLE,47533
3,Mazda, 18.10.2023, ALLEMAGNE,18 490 €,ESSENCE,53 268 KM,2018,MANUELLE,47533
Karoq,Skoda, 19.10.2023, ALLEMAGNE,19 980 €,DIESEL,117 905 KM,2019,AUTOMATIQUE,47533
Master,Renault, 19.10.2023, ALLEMAGNE,36 980 €,DIESEL,1 015 KM,2023,MANUELLE,47533
Xsara coupe,Citroen, 19.10.2023, ALLEMAGNE,1 950 €,ESSENCE,209 211 KM,2001,MANUELLE,47533
Ateca,Seat, 19.10.2023, ALLEMAGNE,35 850 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Ecosport,Ford, 20.10.2023, ALLEMAGNE,26 380 €,ESSENCE,150 KM,2023,MANUELLE,47533
Kangoo express,Renault, 20.10.2023, ALLEMAGNE,28 980 €,ESSENCE,3 788 KM,2023,AUTOMATIQUE,47533
Kangoo express,Renault, 20.10.2023, ALLEMAGNE,29 980 €,ESSENCE,3 788 KM,2023,AUTOMATIQUE,47533
Twingo,Renault, 20.10.2023, ALLEMAGNE,11 990 €,ESSENCE,24 780 KM,2018,MANUELLE,47533
Punto,Fiat, 20.10.2023, ALLEMAGNE,5 999 €,ESSENCE,86 500 KM,2014,MANUELLE,47533
Ecosport,Ford, 20.10.2023, ALLEMAGNE,25 882 €,ESSENCE,150 KM,2023,MANUELLE,47533
Serie 5 touring,Bmw, 21.10.2023, ALLEMAGNE,33 850 €,DIESEL,65 801 KM,2020,AUTOMATIQUE,47533
Ix,Bmw, 21.10.2023, ALLEMAGNE,63 800 €,ELECTRIQUE,5 700 KM,2023,AUTOMATIQUE,47533
I7,Bmw, 21.10.2023, ALLEMAGNE,124 990 €,ELECTRIQUE,144 KM,2022,AUTOMATIQUE,47533
Serie 4,Bmw, 21.10.2023, ALLEMAGNE,95 690 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Q5,Audi, 21.10.2023, ALLEMAGNE,40 000 €,DIESEL,90 000 KM,2018,AUTOMATIQUE,47533
Up!,Volkswagen, 22.10.2023, ALLEMAGNE,5 700 €,ESSENCE,126 000 KM,2012,MANUELLE,47533
Classe e break,Mercedes, 22.10.2023, ALLEMAGNE,31 990 €,DIESEL,24 000 KM,2020,AUTOMATIQUE,47533
Serie 3 touring,Bmw, 21.01.2022, POLOGNE,2 391 €,-,202 331 KM,2001,-,70-001
Serie 1,Bmw, 21.01.2022, POLOGNE,10 266 €,DIESEL,165 000 KM,2007,-,70-001
Serie 3,Bmw, 21.01.2022, POLOGNE,5 775 €,DIESEL,210 000 KM,2004,-,70-001
Classe a,Mercedes, 21.01.2022, POLOGNE,2 472 €,-,206 000 KM,2002,-,70-001
Classe c,Mercedes, 21.01.2022, POLOGNE,2 010 €,ESSENCE,201 000 KM,1997,-,70-001
Classe c,Mercedes, 21.01.2022, POLOGNE,1 039 €,DIESEL,267 000 KM,1998,-,70-001
Classe a,Mercedes, 21.01.2022, POLOGNE,4 343 €,-,91 000 KM,2007,-,70-001
Classe m,Mercedes, 21.01.2022, POLOGNE,22 868 €,-,166 000 KM,2008,-,70-001
Classe a,Mercedes, 21.01.2022, POLOGNE,4 504 €,-,152 000 KM,2005,-,70-001
Ix20,Hyundai, 21.01.2022, POLOGNE,8 477 €,-,29 000 KM,2011,-,70-001
X-type,Jaguar, 21.01.2022, POLOGNE,2 887 €,ESSENCE,178 214 KM,2002,MANUELLE,70-001
Carens,Kia, 21.01.2022, POLOGNE,2 587 €,-,164 500 KM,2005,-,70-001
6,Mazda, 21.01.2022, POLOGNE,2 656 €,-,194 000 KM,2005,-,70-001
323,Mazda, 21.01.2022, POLOGNE,1 224 €,ESSENCE,165 000 KM,1998,-,70-001
307,Peugeot, 21.01.2022, POLOGNE,3 326 €,-,200 600 KM,2006,-,70-001
206,Peugeot, 21.01.2022, POLOGNE,3 234 €,-,160 000 KM,2004,-,70-001
307,Peugeot, 21.01.2022, POLOGNE,2 425 €,-,217 300 KM,2007,-,70-001
508,Peugeot, 21.01.2022, POLOGNE,28 643 €,-,9 000 KM,2011,-,70-001
508,Peugeot, 21.01.2022, POLOGNE,11 042 €,-,125 477 KM,2011,-,70-001
Zafira,Opel, 21.01.2022, POLOGNE,1 963 €,-,300 000 KM,2000,-,70-001
Corsa,Opel, 21.01.2022, POLOGNE,1 825 €,-,120 000 KM,2001,-,70-001
Corsa,Opel, 21.01.2022, POLOGNE,6 283 €,-,12 990 KM,2010,-,70-001
407,Peugeot, 21.01.2022, POLOGNE,3 904 €,DIESEL,229 000 KM,2008,MANUELLE,70-001
407,Peugeot, 21.01.2022, POLOGNE,2 541 €,DIESEL,269 000 KM,2004,MANUELLE,70-001
Astra,Opel, 21.01.2022, POLOGNE,1 037 €,-,200 207 KM,1998,-,70-001
Glb 200d,Mercedes, 07.12.2023, ALLEMAGNE,52 990 €,DIESEL,1 801 KM,2023,AUTOMATIQUE,47533
Classe c,Mercedes, 07.12.2023, ALLEMAGNE,30 980 €,ESSENCE,72 124 KM,2019,AUTOMATIQUE,47533
Cla shooting brake,Mercedes, 07.12.2023, ALLEMAGNE,31 440 €,ESSENCE,10 799 KM,2022,AUTOMATIQUE,47533
Kadjar,Renault, 07.12.2023, ALLEMAGNE,17 950 €,ESSENCE,43 253 KM,2019,MANUELLE,47533
500l,Fiat, 07.12.2023, ALLEMAGNE,15 490 €,ESSENCE,33 350 KM,2020,MANUELLE,47533
Clio,Renault, 07.12.2023, ALLEMAGNE,7 350 €,ESSENCE,97 828 KM,2013,MANUELLE,47533
Classe c,Mercedes, 07.12.2023, ALLEMAGNE,23 890 €,DIESEL,58 857 KM,2019,MANUELLE,47533
Jumper,Citroen, 07.12.2023, ALLEMAGNE,29 999 €,DIESEL,73 000 KM,2021,MANUELLE,47533
Tiguan,Volkswagen, 08.12.2023, ALLEMAGNE,11 000 €,DIESEL,193 000 KM,2014,MANUELLE,47533
Ix,Bmw, 08.12.2023, ALLEMAGNE,90 800 €,ELECTRIQUE,7 600 KM,2022,AUTOMATIQUE,47533
Captur,Renault, 08.12.2023, ALLEMAGNE,15 890 €,ESSENCE,32 206 KM,2020,MANUELLE,47533
Classe b,Mercedes, 08.12.2023, ALLEMAGNE,26 900 €,ESSENCE,5 000 KM,2021,AUTOMATIQUE,47533
Octavia combi,Skoda, 08.12.2023, ALLEMAGNE,9 500 €,DIESEL,230 000 KM,2017,AUTOMATIQUE,47533
911 992,Porsche, 08.12.2023, ALLEMAGNE,269 992 €,ESSENCE,9 277 KM,2022,AUTOMATIQUE,47533
Countryman,Mini, 08.12.2023, ALLEMAGNE,25 630 €,ESSENCE,28 800 KM,2020,AUTOMATIQUE,47533
Serie 5,Bmw, 09.12.2023, ALLEMAGNE,3 750 €,ESSENCE,217 000 KM,1998,MANUELLE,47533
Serie 3 touring,Bmw, 09.12.2023, ALLEMAGNE,32 320 €,ESSENCE,17 600 KM,2020,AUTOMATIQUE,47533
Serie 3,Bmw, 09.12.2023, ALLEMAGNE,45 999 €,HYBRIDE,37 200 KM,2023,AUTOMATIQUE,47533
X6,Bmw, 09.12.2023, ALLEMAGNE,67 666 €,DIESEL,24 800 KM,2023,AUTOMATIQUE,47533
Serie 7,Bmw, 09.12.2023, ALLEMAGNE,93 400 €,DIESEL,25 200 KM,2023,AUTOMATIQUE,47533
Serie 4,Bmw, 09.12.2023, ALLEMAGNE,22 650 €,DIESEL,148 500 KM,2016,AUTOMATIQUE,47533
Meriva,Opel, 09.12.2023, ALLEMAGNE,2 900 €,ESSENCE,114 000 KM,2004,AUTOMATIQUE,47533
C5,Citroen, 09.12.2023, ALLEMAGNE,1 500 €,DIESEL,296 000 KM,2006,MANUELLE,47533
Cx-30,Mazda, 09.12.2023, ALLEMAGNE,24 500 €,ESSENCE,50 000 KM,2020,MANUELLE,47533
6,Mazda, 09.12.2023, ALLEMAGNE,5 200 €,ESSENCE,102 645 KM,2004,MANUELLE,47533
Classe c break,Mercedes, 24.10.2023, ALLEMAGNE,18 980 €,DIESEL,199 523 KM,2019,MANUELLE,47533
Classe c,Mercedes, 24.10.2023, ALLEMAGNE,18 980 €,DIESEL,199 523 KM,2019,MANUELLE,47533
Focus societe,Ford, 24.10.2023, ALLEMAGNE,17 882 €,ESSENCE,49 350 KM,2021,MANUELLE,47533
Puma,Ford, 24.10.2023, ALLEMAGNE,19 499 €,ESSENCE,18 550 KM,2020,MANUELLE,47533
Focus sw,Ford, 25.10.2023, ALLEMAGNE,17 882 €,ESSENCE,49 350 KM,2021,MANUELLE,47533
Serie 5,Bmw, 25.10.2023, ALLEMAGNE,44 444 €,ESSENCE,25 400 KM,2023,AUTOMATIQUE,47533
I5,Bmw, 25.10.2023, ALLEMAGNE,76 890 €,ELECTRIQUE,2 000 KM,2023,AUTOMATIQUE,47533
X4,Bmw, 25.10.2023, ALLEMAGNE,77 790 €,DIESEL,10 KM,2024,AUTOMATIQUE,47533
Ranger,Ford, 25.10.2023, ALLEMAGNE,65 982 €,DIESEL,150 KM,2023,AUTOMATIQUE,47533
Continental gtc,Bentley, 25.10.2023, ALLEMAGNE,274 995 €,ESSENCE,12 049 KM,2022,AUTOMATIQUE,47533
Ranger,Ford, 26.10.2023, ALLEMAGNE,66 580 €,DIESEL,150 KM,2023,AUTOMATIQUE,47533
Serie 3,Bmw, 26.10.2023, ALLEMAGNE,23 600 €,DIESEL,100 000 KM,2019,MANUELLE,47533
Ibiza,Seat, 26.10.2023, ALLEMAGNE,24 480 €,ESSENCE,1 050 KM,2023,AUTOMATIQUE,47533
Grand california,Volkswagen, 26.10.2023, ALLEMAGNE,95 990 €,DIESEL,11 165 KM,2022,AUTOMATIQUE,47533
Tarraco,Seat, 26.10.2023, ALLEMAGNE,31 750 €,HYBRIDE,74 400 KM,2021,AUTOMATIQUE,47533
Mx5,Mazda, 26.10.2023, ALLEMAGNE,5 950 €,ESSENCE,198 600 KM,2002,MANUELLE,47533
911 991,Porsche, 26.10.2023, ALLEMAGNE,184 991 €,ESSENCE,24 665 KM,2018,MANUELLE,47533
Mini,Mini, 26.10.2023, ALLEMAGNE,28 888 €,ELECTRIQUE,4 400 KM,2022,AUTOMATIQUE,47533
Golf sw,Volkswagen, 27.10.2023, ALLEMAGNE,32 799 €,ESSENCE,10 KM,2024,MANUELLE,47533
Serie 5 touring,Bmw, 27.10.2023, ALLEMAGNE,29 995 €,DIESEL,46 601 KM,2019,AUTOMATIQUE,47533
Serie 3,Bmw, 27.10.2023, ALLEMAGNE,41 990 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
I4,Bmw, 27.10.2023, ALLEMAGNE,63 790 €,ELECTRIQUE,10 KM,2024,AUTOMATIQUE,47533
Ateca,Seat, 27.10.2023, ALLEMAGNE,39 850 €,DIESEL,10 KM,2024,AUTOMATIQUE,47533
Mini,Mini, 27.10.2023, ALLEMAGNE,20 840 €,ELECTRIQUE,32 950 KM,2020,AUTOMATIQUE,47533
Countryman,Mini, 27.10.2023, ALLEMAGNE,48 490 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
207,Peugeot, 21.01.2022, POLOGNE,4 504 €,ESSENCE,76 500 KM,2006,-,70-001
Astra,Opel, 21.01.2022, POLOGNE,1 686 €,-,243 828 KM,2001,-,70-001
Zafira,Opel, 21.01.2022, POLOGNE,2 148 €,ESSENCE,163 000 KM,2002,-,70-001
Micra,Nissan, 21.01.2022, POLOGNE,4 042 €,-,42 000 KM,2010,-,70-001
Corsa,Opel, 21.01.2022, POLOGNE,1 779 €,-,147 000 KM,2002,-,70-001
Astra,Opel, 21.01.2022, POLOGNE,1 386 €,-,215 000 KM,2000,-,70-001
Corsa,Opel, 21.01.2022, POLOGNE,1 525 €,-,134 000 KM,2002,-,70-001
Terrano,Nissan, 21.01.2022, POLOGNE,2 957 €,ESSENCE,15 000 KM,2000,-,70-001
Navara,Nissan, 21.01.2022, POLOGNE,8 062 €,DIESEL,157 000 KM,2007,MANUELLE,70-001
Zafira,Opel, 21.01.2022, POLOGNE,10 372 €,ESSENCE,19 800 KM,2011,-,70-001
Laguna,Renault, 21.01.2022, POLOGNE,2 310 €,-,199 000 KM,2004,-,70-001
Laguna,Renault, 21.01.2022, POLOGNE,1 963 €,-,201 000 KM,2004,-,70-001
Trafic,Renault, 21.01.2022, POLOGNE,7 517 €,-,90 000 KM,2009,-,70-001
Laguna,Renault, 21.01.2022, POLOGNE,2 772 €,-,128 000 KM,2002,-,70-001
Laguna,Renault, 21.01.2022, POLOGNE,10 741 €,-,144 300 KM,2011,-,70-001
Megane,Renault, 21.01.2022, POLOGNE,739 €,ESSENCE,165 000 KM,1997,-,70-001
Megane,Renault, 21.01.2022, POLOGNE,3 303 €,ESSENCE,132 000 KM,2007,-,70-001
Espace,Renault, 21.01.2022, POLOGNE,3 118 €,-,250 000 KM,2005,-,70-001
Twingo,Renault, 21.01.2022, POLOGNE,1 224 €,-,147 000 KM,2000,-,70-001
Megane,Renault, 21.01.2022, POLOGNE,9 237 €,-,16 210 KM,2011,-,70-001
Clio,Renault, 21.01.2022, POLOGNE,4 828 €,-,112 844 KM,2009,-,70-001
Symbol,Renault, 21.01.2022, POLOGNE,2 425 €,ESSENCE,87 000 KM,2003,-,70-001
Tiguan,Volkswagen, 21.01.2022, POLOGNE,13 051 €,DIESEL,60 000 KM,2008,MANUELLE,70-001
Golf sw,Volkswagen, 21.01.2022, POLOGNE,10 141 €,DIESEL,121 500 KM,2011,AUTOMATIQUE,70-001
Passat,Volkswagen, 21.01.2022, POLOGNE,2 287 €,-,123 000 KM,1998,-,70-001
Classe a,Mercedes, 10.12.2023, ALLEMAGNE,499 €,ESSENCE,235 000 KM,1998,MANUELLE,47533
Transit custom,Ford, 10.12.2023, ALLEMAGNE,12 500 €,DIESEL,125 000 KM,2017,MANUELLE,47533
Edge,Ford, 10.12.2023, ALLEMAGNE,11 800 €,GPL,181 800 KM,2010,AUTOMATIQUE,47533
Edge,Ford, 10.12.2023, ALLEMAGNE,11 900 €,GPL,181 800 KM,2010,AUTOMATIQUE,47533
207 cc,Peugeot, 10.12.2023, ALLEMAGNE,6 200 €,ESSENCE,129 000 KM,2012,MANUELLE,47533
207 cc,Peugeot, 10.12.2023, ALLEMAGNE,5 800 €,ESSENCE,151 000 KM,2011,MANUELLE,47533
Golf cabriolet,Volkswagen, 11.12.2023, ALLEMAGNE,9 400 €,ESSENCE,140 000 KM,2023,MANUELLE,47533
Serie 3 touring,Bmw, 11.12.2023, ALLEMAGNE,16 550 €,DIESEL,187 000 KM,2013,AUTOMATIQUE,47533
Tiguan,Volkswagen, 11.12.2023, ALLEMAGNE,23 000 €,DIESEL,83 000 KM,2018,AUTOMATIQUE,47533
Serie 5,Bmw, 11.12.2023, ALLEMAGNE,8 000 €,ESSENCE,272 000 KM,2004,MANUELLE,47533
A6,Audi, 11.12.2023, ALLEMAGNE,5 950 €,ESSENCE,278 000 KM,2008,AUTOMATIQUE,47533
A6,Audi, 11.12.2023, ALLEMAGNE,5 950 €,ESSENCE,278 000 KM,2008,AUTOMATIQUE,47533
Classe c break,Mercedes, 11.12.2023, ALLEMAGNE,34 890 €,ESSENCE,17 198 KM,2022,AUTOMATIQUE,47533
Rio,Kia, 11.12.2023, ALLEMAGNE,2 500 €,GPL,208 282 KM,2009,MANUELLE,47533
Stonic,Kia, 11.12.2023, ALLEMAGNE,17 500 €,ESSENCE,57 000 KM,2021,AUTOMATIQUE,47533
F430 spider,Ferrari, 11.12.2023, ALLEMAGNE,399 995 €,ESSENCE,32 651 KM,2009,AUTOMATIQUE,47533
911 cabriolet 992,Porsche, 11.12.2023, ALLEMAGNE,229 992 €,ESSENCE,25 335 KM,2020,AUTOMATIQUE,47533
Clubman,Mini, 11.12.2023, ALLEMAGNE,29 888 €,ESSENCE,8 100 KM,2022,AUTOMATIQUE,47533
Caddy,Volkswagen, 12.12.2023, ALLEMAGNE,4 400 €,DIESEL,77 000 KM,2010,MANUELLE,47533
Serie 4,Bmw, 12.12.2023, ALLEMAGNE,22 450 €,DIESEL,148 000 KM,2016,AUTOMATIQUE,47533
X2,Bmw, 12.12.2023, ALLEMAGNE,30 777 €,DIESEL,27 700 KM,2023,MANUELLE,47533
Serie 3 touring,Bmw, 12.12.2023, ALLEMAGNE,55 800 €,DIESEL,24 300 KM,2023,AUTOMATIQUE,47533
Cla shooting brake,Mercedes, 12.12.2023, ALLEMAGNE,34 890 €,ESSENCE,17 198 KM,2022,AUTOMATIQUE,47533
A3,Audi, 12.12.2023, ALLEMAGNE,22 500 €,ESSENCE,89 000 KM,2017,AUTOMATIQUE,47533
Barchetta,Fiat, 12.12.2023, ALLEMAGNE,14 950 €,ESSENCE,103 000 KM,1997,-,47533
Countryman,Mini, 27.10.2023, ALLEMAGNE,38 590 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Mini,Mini, 27.10.2023, ALLEMAGNE,31 999 €,ESSENCE,6 182 KM,2022,AUTOMATIQUE,47533
Ateca,Cupra, 28.10.2023, ALLEMAGNE,54 949 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Serie 2,Bmw, 28.10.2023, ALLEMAGNE,48 590 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Ix,Bmw, 28.10.2023, ALLEMAGNE,61 998 €,ELECTRIQUE,6 300 KM,2023,AUTOMATIQUE,47533
Serie 3,Bmw, 28.10.2023, ALLEMAGNE,75 590 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
X6m competitionV8 4.4,Bmw, 28.10.2023, ALLEMAGNE,172 790 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
X7,Bmw, 28.10.2023, ALLEMAGNE,125 390 €,DIESEL,10 KM,2024,AUTOMATIQUE,47533
Jumper,Citroen, 28.10.2023, ALLEMAGNE,19 990 €,DIESEL,74 000 KM,2018,MANUELLE,47533
Yaris,Toyota, 30.10.2023, ALLEMAGNE,15 980 €,ESSENCE,14 200 KM,2022,MANUELLE,47533
Serie 3 touring,Bmw, 31.10.2023, ALLEMAGNE,28 500 €,DIESEL,67 700 KM,2020,AUTOMATIQUE,47533
X4,Bmw, 31.10.2023, ALLEMAGNE,43 735 €,ESSENCE,53 800 KM,2019,AUTOMATIQUE,47533
Cx-5,Mazda, 31.10.2023, ALLEMAGNE,22 949 €,DIESEL,82 007 KM,2020,AUTOMATIQUE,47533
Cx-30,Mazda, 31.10.2023, ALLEMAGNE,23 950 €,HYBRIDE,32 852 KM,2019,MANUELLE,47533
Gtc4 lusso,Ferrari, 31.10.2023, ALLEMAGNE,239 995 €,ESSENCE,54 464 KM,2017,AUTOMATIQUE,47533
812 gts,Ferrari, 31.10.2023, ALLEMAGNE,499 995 €,ESSENCE,12 544 KM,2021,AUTOMATIQUE,47533
911 targa 992,Porsche, 31.10.2023, ALLEMAGNE,229 992 €,ESSENCE,8 878 KM,2023,AUTOMATIQUE,47533
911 992,Porsche, 31.10.2023, ALLEMAGNE,239 992 €,ESSENCE,3 756 KM,2021,MANUELLE,47533
Cayenne coupe,Porsche, 31.10.2023, ALLEMAGNE,159 999 €,HYBRIDE,53 619 KM,2019,AUTOMATIQUE,47533
Urus,Lamborghini, 31.10.2023, ALLEMAGNE,284 995 €,ESSENCE,39 974 KM,2021,AUTOMATIQUE,47533
Golf,Volkswagen, 01.11.2023, ALLEMAGNE,10 980 €,DIESEL,223 650 KM,2017,AUTOMATIQUE,47533
Transit,Ford, 01.11.2023, ALLEMAGNE,39 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Golf sw,Volkswagen, 01.11.2023, ALLEMAGNE,10 980 €,DIESEL,223 650 KM,2017,AUTOMATIQUE,47533
Classe a,Mercedes, 02.11.2023, ALLEMAGNE,19 300 €,DIESEL,146 500 KM,2017,AUTOMATIQUE,47533
Golf,Volkswagen, 03.11.2023, ALLEMAGNE,34 950 €,DIESEL,73 300 KM,2020,AUTOMATIQUE,47533
Transit custom,Ford, 12.12.2023, ALLEMAGNE,7 980 €,DIESEL,341 575 KM,2013,MANUELLE,47533
Picanto,Kia, 12.12.2023, ALLEMAGNE,2 090 €,ESSENCE,150 400 KM,2007,MANUELLE,47533
Classe a,Mercedes, 12.12.2023, ALLEMAGNE,26 359 €,ESSENCE,27 252 KM,2021,AUTOMATIQUE,47533
Bentayga,Bentley, 12.12.2023, ALLEMAGNE,229 995 €,ESSENCE,42 665 KM,2021,AUTOMATIQUE,47533
Fortwo,Smart, 12.12.2023, ALLEMAGNE,1 500 €,ESSENCE,217 000 KM,2004,MANUELLE,47533
Fiesta,Ford, 12.12.2023, ALLEMAGNE,7 300 €,ESSENCE,130 000 KM,2017,MANUELLE,47533
Touareg,Volkswagen, 13.12.2023, ALLEMAGNE,48 900 €,DIESEL,126 500 KM,2020,AUTOMATIQUE,47533
Serie 1,Bmw, 13.12.2023, ALLEMAGNE,3 500 €,ESSENCE,220 000 KM,2006,MANUELLE,47533
Serie 4,Bmw, 13.12.2023, ALLEMAGNE,22 250 €,DIESEL,145 500 KM,2015,AUTOMATIQUE,47533
Serie 5,Bmw, 13.12.2023, ALLEMAGNE,7 999 €,ESSENCE,272 000 KM,2003,MANUELLE,47533
Jazz,Honda, 13.12.2023, ALLEMAGNE,1 790 €,ESSENCE,258 000 KM,2008,MANUELLE,47533
A6,Audi, 13.12.2023, ALLEMAGNE,3 333 €,ESSENCE,182 000 KM,2002,MANUELLE,47533
Classe a,Mercedes, 13.12.2023, ALLEMAGNE,26 360 €,ESSENCE,27 252 KM,2021,AUTOMATIQUE,47533
Classe e,Mercedes, 13.12.2023, ALLEMAGNE,49 490 €,DIESEL,22 147 KM,2022,AUTOMATIQUE,47533
M29 weasel,Studebaker, 13.12.2023, ALLEMAGNE,29 500 €,ESSENCE,99 999 KM,1944,MANUELLE,47533
Cx-5,Mazda, 13.12.2023, ALLEMAGNE,24 490 €,DIESEL,60 227 KM,2019,MANUELLE,47533
Mx5,Mazda, 13.12.2023, ALLEMAGNE,31 999 €,ESSENCE,672 KM,2023,MANUELLE,47533
Proace verso,Toyota, 13.12.2023, ALLEMAGNE,46 980 €,DIESEL,1 045 KM,2023,AUTOMATIQUE,47533
Proace verso,Toyota, 13.12.2023, ALLEMAGNE,45 980 €,DIESEL,1 045 KM,2023,AUTOMATIQUE,47533
Golf,Volkswagen, 14.12.2023, ALLEMAGNE,5 450 €,DIESEL,162 000 KM,2011,MANUELLE,47533
T-cross,Volkswagen, 14.12.2023, ALLEMAGNE,29 999 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Classe v,Mercedes, 14.12.2023, ALLEMAGNE,41 980 €,DIESEL,134 093 KM,2020,AUTOMATIQUE,47533
X1,Bmw, 14.12.2023, ALLEMAGNE,13 950 €,DIESEL,124 473 KM,2014,AUTOMATIQUE,47533
Classe e break,Mercedes, 14.12.2023, ALLEMAGNE,35 969 €,DIESEL,40 900 KM,2022,AUTOMATIQUE,47533
Megane,Renault, 14.12.2023, ALLEMAGNE,1 600 €,DIESEL,191 000 KM,2002,MANUELLE,47533
Passat,Volkswagen, 21.01.2022, POLOGNE,6 468 €,-,137 100 KM,2008,-,70-001
Polo,Volkswagen, 21.01.2022, POLOGNE,8 893 €,-,28 500 KM,2012,-,70-001
Golf,Volkswagen, 21.01.2022, POLOGNE,3 950 €,-,160 000 KM,2006,-,70-001
Golf sw,Volkswagen, 21.01.2022, POLOGNE,2 425 €,-,247 000 KM,2001,-,70-001
Passat,Volkswagen, 21.01.2022, POLOGNE,1 386 €,-,258 000 KM,1997,-,70-001
Touran,Volkswagen, 21.01.2022, POLOGNE,3 927 €,-,198 000 KM,2005,-,70-001
Passat,Volkswagen, 21.01.2022, POLOGNE,3 349 €,-,125 470 KM,2007,-,70-001
Passat,Volkswagen, 21.01.2022, POLOGNE,993 €,ESSENCE,190 000 KM,1996,-,70-001
Lupo,Volkswagen, 21.01.2022, POLOGNE,1 432 €,DIESEL,138 000 KM,2001,-,70-001
Polo,Volkswagen, 21.01.2022, POLOGNE,762 €,ESSENCE,118 000 KM,1997,-,70-001
Sharan,Volkswagen, 21.01.2022, POLOGNE,1 548 €,ESSENCE,250 000 KM,1997,-,70-001
