Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Sierra,Tata, 14.11.2023, POLOGNE,5 775 €,DIESEL,33 000 KM,1997,MANUELLE,16-400
Sx4,Suzuki, 14.11.2023, POLOGNE,2 079 €,DIESEL,360 000 KM,2006,MANUELLE,16-400
Octavia,Skoda, 14.11.2023, POLOGNE,993 €,ESSENCE,340 000 KM,1998,MANUELLE,16-400
Octavia,Skoda, 14.11.2023, POLOGNE,4 851 €,ESSENCE,300 000 KM,2012,MANUELLE,16-400
Octavia,Skoda, 14.11.2023, POLOGNE,1 063 €,ESSENCE,300 000 KM,1997,MANUELLE,16-400
Octavia,Skoda, 14.11.2023, POLOGNE,1 848 €,ESSENCE,300 000 KM,2006,MANUELLE,16-400
Cherokee,Jeep, 14.11.2023, POLOGNE,20 304 €,ESSENCE,139 000 KM,2017,AUTOMATIQUE,16-400
Sc 430,Lexus, 14.11.2023, POLOGNE,10 395 €,ESSENCE,255 000 KM,2003,AUTOMATIQUE,16-400
Carens,Kia, 14.11.2023, POLOGNE,7 392 €,ESSENCE,242 000 KM,2015,MANUELLE,16-400
3,Mazda, 14.11.2023, POLOGNE,2 703 €,DIESEL,214 300 KM,2008,MANUELLE,16-400
Tucson,Hyundai, 14.11.2023, POLOGNE,3 580 €,DIESEL,219 KM,2005,MANUELLE,16-400
Tucson,Hyundai, 14.11.2023, POLOGNE,3 650 €,DIESEL,171 000 KM,2006,MANUELLE,16-400
Sonata,Hyundai, 14.11.2023, POLOGNE,1 201 €,ESSENCE,290 000 KM,2004,MANUELLE,16-400
6,Mazda, 14.11.2023, POLOGNE,10 510 €,ESSENCE,120 000 KM,2014,AUTOMATIQUE,16-400
Transporter,Volkswagen, 14.11.2023, POLOGNE,1 963 €,DIESEL,450 000 KM,2000,MANUELLE,16-400
Trafic,Renault, 14.11.2023, POLOGNE,2 079 €,DIESEL,350 000 KM,1989,MANUELLE,16-400
Ducato,Fiat, 14.11.2023, POLOGNE,5 775 €,DIESEL,250 000 KM,1987,MANUELLE,16-400
Polo,Volkswagen, 26.12.2023, FRANCE,9 490 €,-,99 600 KM,2013,MANUELLE,44430
Master,Renault, 14.11.2023, POLOGNE,6 930 €,DIESEL,230 000 KM,2003,MANUELLE,16-400
Combi,Volkswagen, 14.11.2023, POLOGNE,9 240 €,DIESEL,85 000 KM,1981,MANUELLE,16-400
Daily,Iveco, 14.11.2023, POLOGNE,6 930 €,DIESEL,199 000 KM,2009,MANUELLE,16-400
Ix35,Hyundai, 14.11.2023, POLOGNE,12 913 €,DIESEL,201 000 KM,2015,AUTOMATIQUE,16-400
Forfour,Smart, 14.11.2023, POLOGNE,1 132 €,ESSENCE,160 000 KM,2005,MANUELLE,16-400
Auris,Toyota, 15.11.2023, POLOGNE,5 521 €,DIESEL,136 000 KM,2008,AUTOMATIQUE,16-400
Expert,Peugeot, 15.11.2023, POLOGNE,7 103 €,DIESEL,337 000 KM,2012,MANUELLE,16-400
Tiguan,Volkswagen, 15.11.2023, POLOGNE,11 527 €,DIESEL,191 000 KM,2012,MANUELLE,16-400
407 coupe,Peugeot, 15.11.2023, POLOGNE,2 506 €,DIESEL,181 000 KM,2006,AUTOMATIQUE,16-400
Edge,Ford, 16.11.2023, POLOGNE,19 611 €,ESSENCE,132 300 KM,2017,AUTOMATIQUE,16-400
Carens,Kia, 16.11.2023, POLOGNE,3 349 €,DIESEL,159 000 KM,2009,MANUELLE,16-400
X5,Bmw, 17.11.2023, POLOGNE,5 290 €,DIESEL,373 000 KM,2002,AUTOMATIQUE,16-400
Astra,Opel, 17.11.2023, POLOGNE,1 501 €,DIESEL,357 555 KM,2005,MANUELLE,16-400
A3,Audi, 17.11.2023, POLOGNE,1 039 €,ESSENCE,213 000 KM,1997,AUTOMATIQUE,16-400
A3,Audi, 17.11.2023, POLOGNE,1 732 €,GPL,360 123 KM,2002,MANUELLE,16-400
Superb,Skoda, 17.11.2023, POLOGNE,8 524 €,ESSENCE,166 000 KM,2011,MANUELLE,16-400
Astra,Opel, 17.11.2023, POLOGNE,6 283 €,DIESEL,240 000 KM,2011,AUTOMATIQUE,16-400
Forester,Subaru, 18.11.2023, POLOGNE,NC,ESSENCE,188 500 KM,2014,AUTOMATIQUE,16-400
Sportage,Kia, 18.11.2023, POLOGNE,19 889 €,ESSENCE,56 406 KM,2017,AUTOMATIQUE,16-400
Fabia,Skoda, 18.11.2023, POLOGNE,8 293 €,ESSENCE,143 241 KM,2018,MANUELLE,16-400
Avensis,Toyota, 18.11.2023, POLOGNE,5 659 €,DIESEL,241 028 KM,2009,MANUELLE,16-400
Mokka,Opel, 19.11.2023, POLOGNE,12 889 €,ESSENCE,72 394 KM,2015,MANUELLE,16-400
Touareg,Volkswagen, 19.11.2023, POLOGNE,5 197 €,DIESEL,236 000 KM,2004,MANUELLE,16-400
Fabia,Skoda, 19.11.2023, POLOGNE,8 293 €,ESSENCE,143 241 KM,2018,MANUELLE,16-400
Avensis,Toyota, 19.11.2023, POLOGNE,5 659 €,DIESEL,241 028 KM,2009,MANUELLE,16-400
Polo,Volkswagen, 26.12.2023, FRANCE,9 490 €,-,99 600 KM,2013,MANUELLE,44430
Serie 3,Bmw, 20.11.2023, POLOGNE,3 419 €,ESSENCE,310 000 KM,2005,MANUELLE,16-400
Transit custom,Ford, 20.11.2023, POLOGNE,10 972 €,DIESEL,149 960 KM,2015,MANUELLE,16-400
A3,Audi, 20.11.2023, POLOGNE,1 363 €,GPL,271 000 KM,2000,AUTOMATIQUE,16-400
Tiguan,Volkswagen, 20.11.2023, POLOGNE,10 372 €,DIESEL,244 800 KM,2012,MANUELLE,16-400
Passat,Volkswagen, 20.11.2023, POLOGNE,1 270 €,DIESEL,330 000 KM,2003,MANUELLE,16-400
Fabia,Skoda, 20.11.2023, POLOGNE,8 755 €,ESSENCE,109 560 KM,2018,MANUELLE,16-400
I30,Hyundai, 20.11.2023, POLOGNE,18 456 €,ESSENCE,26 650 KM,2022,MANUELLE,16-400
Corolla,Toyota, 20.11.2023, POLOGNE,43 558 €,ESSENCE,10 KM,2023,AUTOMATIQUE,16-400
Corolla,Toyota, 20.11.2023, POLOGNE,39 235 €,HYBRIDE,10 KM,2023,AUTOMATIQUE,16-400
Golf plus,Volkswagen, 21.11.2023, POLOGNE,4 366 €,ESSENCE,289 541 KM,2005,MANUELLE,16-400
Tucson,Hyundai, 21.11.2023, POLOGNE,17 301 €,ESSENCE,65 461 KM,2017,MANUELLE,16-400
Yaris cross,Toyota, 21.11.2023, POLOGNE,22 541 €,ESSENCE,10 KM,2023,MANUELLE,16-400
I10,Hyundai, 21.11.2023, POLOGNE,2 656 €,GPL,65 000 KM,2012,MANUELLE,16-400
A6,Audi, 22.11.2023, POLOGNE,1 501 €,GPL,309 000 KM,2002,AUTOMATIQUE,16-400
Q5,Audi, 22.11.2023, POLOGNE,31 184 €,DIESEL,43 000 KM,2020,AUTOMATIQUE,16-400
Berlingo,Citroen, 23.11.2023, POLOGNE,16 146 €,DIESEL,87 332 KM,2018,MANUELLE,16-400
Austral,Renault, 23.11.2023, POLOGNE,36 936 €,ESSENCE,12 300 KM,2023,AUTOMATIQUE,16-400
A6 allroad,Audi, 24.11.2023, POLOGNE,10 395 €,ESSENCE,230 000 KM,2007,AUTOMATIQUE,16-400
Austral,Renault, 24.11.2023, POLOGNE,36 936 €,ESSENCE,12 300 KM,2023,AUTOMATIQUE,16-400
Corolla,Toyota, 24.11.2023, POLOGNE,30 006 €,HYBRIDE,12 966 KM,2021,AUTOMATIQUE,16-400
407,Peugeot, 25.11.2023, POLOGNE,1 294 €,DIESEL,318 000 KM,2006,MANUELLE,16-400
A8,Audi, 25.11.2023, POLOGNE,2 541 €,DIESEL,260 000 KM,2002,AUTOMATIQUE,16-400
Galaxy,Ford, 25.11.2023, POLOGNE,901 €,DIESEL,370 000 KM,2001,MANUELLE,16-400
Passat,Volkswagen, 26.11.2023, POLOGNE,2 887 €,DIESEL,400 000 KM,2008,MANUELLE,16-400
Meriva,Opel, 26.11.2023, POLOGNE,1 894 €,DIESEL,186 500 KM,2005,MANUELLE,16-400
Classe s,Mercedes, 26.11.2023, POLOGNE,3 349 €,DIESEL,412 412 KM,1999,AUTOMATIQUE,16-400
Jimny,Suzuki, 26.11.2023, POLOGNE,2 056 €,ESSENCE,180 000 KM,2000,MANUELLE,16-400
Classe c break,Mercedes, 26.11.2023, POLOGNE,8 062 €,DIESEL,278 000 KM,2009,AUTOMATIQUE,16-400
Octavia combi,Skoda, 27.11.2023, POLOGNE,3 211 €,ESSENCE,278 000 KM,2005,MANUELLE,16-400
969,Uaz, 27.11.2023, POLOGNE,10 395 €,ESSENCE,56 000 KM,1982,MANUELLE,16-400
Astra,Opel, 28.11.2023, POLOGNE,11 088 €,DIESEL,109 000 KM,2018,MANUELLE,16-400
Classe slk,Mercedes, 29.11.2023, POLOGNE,3 673 €,ESSENCE,115 000 KM,1999,MANUELLE,16-400
Symbol,Renault, 29.11.2023, POLOGNE,901 €,DIESEL,400 000 KM,2008,MANUELLE,16-400
Partner,Peugeot, 29.11.2023, POLOGNE,1 270 €,DIESEL,330 000 KM,2005,MANUELLE,16-400
Niro,Kia, 29.11.2023, POLOGNE,15 915 €,HYBRIDE,70 120 KM,2016,AUTOMATIQUE,16-400
Cayenne,Porsche, 29.11.2023, POLOGNE,10 580 €,DIESEL,175 000 KM,2007,AUTOMATIQUE,16-400
Discovery,Land rover, 29.11.2023, POLOGNE,5 287 €,DIESEL,251 618 KM,2006,MANUELLE,16-400
Macan,Porsche, 30.11.2023, POLOGNE,17 325 €,ESSENCE,176 600 KM,2015,AUTOMATIQUE,16-400
Zafira,Opel, 02.12.2023, POLOGNE,762 €,DIESEL,375 000 KM,2004,MANUELLE,16-400
Ceed,Kia, 02.12.2023, POLOGNE,8 062 €,ESSENCE,181 384 KM,2013,MANUELLE,16-400
C4,Citroen, 02.12.2023, POLOGNE,5 082 €,ESSENCE,191 000 KM,2011,MANUELLE,16-400
Polo,Volkswagen, 02.12.2023, POLOGNE,970 €,ESSENCE,151 500 KM,2001,MANUELLE,16-400
Pajero,Mitsubishi, 02.12.2023, POLOGNE,1 686 €,DIESEL,314 654 KM,1995,MANUELLE,16-400
C-hr,Toyota, 02.12.2023, POLOGNE,19 611 €,HYBRIDE,118 765 KM,2017,AUTOMATIQUE,16-400
Corolla,Toyota, 03.12.2023, POLOGNE,16 170 €,ESSENCE,49 500 KM,2018,MANUELLE,16-400
Captur,Renault, 03.12.2023, POLOGNE,12 682 €,ESSENCE,71 116 KM,2018,MANUELLE,16-400
Captur,Renault, 03.12.2023, POLOGNE,12 682 €,ESSENCE,71 116 KM,2018,MANUELLE,16-400
Classe cls,Mercedes, 03.12.2023, POLOGNE,8 547 €,DIESEL,262 000 KM,2005,AUTOMATIQUE,16-400
V40,Volvo, 04.12.2023, POLOGNE,1 039 €,GPL,256 KM,2002,MANUELLE,16-400
Astra,Opel, 04.12.2023, POLOGNE,3 465 €,GPL,283 000 KM,2008,MANUELLE,16-400
A4 avant,Audi, 19.12.2023, FRANCE,NC,ESSENCE,183 500 KM,2010,AUTOMATIQUE,82170
Vectra,Opel, 04.12.2023, POLOGNE,1 097 €,DIESEL,300 000 KM,2002,MANUELLE,16-400
X6,Bmw, 04.12.2023, POLOGNE,56 594 €,DIESEL,68 500 KM,2019,AUTOMATIQUE,16-400
Corsa,Opel, 04.12.2023, POLOGNE,2 310 €,ESSENCE,318 000 KM,2009,MANUELLE,16-400
V60,Volvo, 04.12.2023, POLOGNE,8 501 €,DIESEL,220 360 KM,2011,MANUELLE,16-400
Combi,Volkswagen, 04.12.2023, POLOGNE,1 802 €,DIESEL,285 000 KM,2001,MANUELLE,16-400
Vectra,Opel, 05.12.2023, POLOGNE,3 072 €,DIESEL,277 000 KM,2007,MANUELLE,16-400
Astra,Opel, 05.12.2023, POLOGNE,4 966 €,DIESEL,190 000 KM,2011,MANUELLE,16-400
Agila,Opel, 05.12.2023, POLOGNE,681 €,ESSENCE,176 259 KM,2001,MANUELLE,16-400
Clio,Renault, 05.12.2023, POLOGNE,8 085 €,ESSENCE,89 500 KM,2016,MANUELLE,16-400
Serie 5,Bmw, 05.12.2023, POLOGNE,5 313 €,ESSENCE,323 499 KM,2005,MANUELLE,16-400
A4,Audi, 05.12.2023, POLOGNE,1 501 €,GPL,308 554 KM,2000,MANUELLE,16-400
Wrangler,Jeep, 05.12.2023, POLOGNE,24 023 €,ESSENCE,83 200 KM,2015,AUTOMATIQUE,16-400
Rx 450hV6 3.5,Lexus, 05.12.2023, POLOGNE,45 737 €,HYBRIDE,31 000 KM,2020,AUTOMATIQUE,16-400
Venga,Kia, 05.12.2023, POLOGNE,9 217 €,ESSENCE,67 305 KM,2015,MANUELLE,16-400
Passat,Volkswagen, 05.12.2023, POLOGNE,2 425 €,GPL,357 000 KM,2004,MANUELLE,16-400
Mondeo sw,Ford, 05.12.2023, POLOGNE,2 056 €,DIESEL,350 000 KM,2007,MANUELLE,16-400
207 sw,Peugeot, 05.12.2023, POLOGNE,2 079 €,DIESEL,222 500 KM,2007,MANUELLE,16-400
V50,Volvo, 06.12.2023, POLOGNE,4 065 €,DIESEL,350 000 KM,2008,MANUELLE,16-400
Avensis break,Toyota, 06.12.2023, POLOGNE,1 132 €,DIESEL,298 000 KM,2006,MANUELLE,16-400
Rav4,Toyota, 06.12.2023, POLOGNE,3 118 €,DIESEL,330 KM,2003,MANUELLE,16-400
Zafira,Opel, 06.12.2023, POLOGNE,2 310 €,DIESEL,250 000 KM,2004,MANUELLE,16-400
Mokka,Opel, 06.12.2023, POLOGNE,9 887 €,ESSENCE,220 000 KM,2012,MANUELLE,16-400
Passat,Volkswagen, 06.12.2023, POLOGNE,9 217 €,ESSENCE,228 500 KM,2014,MANUELLE,16-400
C4 grand picasso,Citroen, 06.12.2023, POLOGNE,3 338 €,ESSENCE,280 000 KM,2007,AUTOMATIQUE,16-400
A3,Audi, 06.12.2023, POLOGNE,6 930 €,DIESEL,240 000 KM,2010,MANUELLE,16-400
A4 avant,Audi, 19.12.2023, FRANCE,NC,ESSENCE,183 500 KM,2010,AUTOMATIQUE,82170
A5 sportback,Audi, 06.12.2023, POLOGNE,11 433 €,ESSENCE,220 000 KM,2012,MANUELLE,16-400
159,Alfa romeo, 06.12.2023, POLOGNE,1 963 €,DIESEL,280 000 KM,2006,MANUELLE,16-400
Sirion,Daihatsu, 06.12.2023, POLOGNE,2 980 €,ESSENCE,238 500 KM,2008,MANUELLE,16-400
Kuga,Ford, 06.12.2023, POLOGNE,8 062 €,DIESEL,204 560 KM,2009,MANUELLE,16-400
Mondeo sw,Ford, 06.12.2023, POLOGNE,2 980 €,DIESEL,350 KM,2007,MANUELLE,16-400
Doblo,Fiat, 06.12.2023, POLOGNE,4 597 €,DIESEL,338 500 KM,2004,MANUELLE,16-400
Partner,Peugeot, 06.12.2023, POLOGNE,4 273 €,DIESEL,365 000 KM,2013,MANUELLE,16-400
Sandero,Dacia, 06.12.2023, POLOGNE,4 112 €,ESSENCE,66 000 KM,2013,MANUELLE,16-400
Tipo,Fiat, 06.12.2023, POLOGNE,9 910 €,ESSENCE,86 000 KM,2018,MANUELLE,16-400
Fiesta,Ford, 06.12.2023, POLOGNE,3 904 €,ESSENCE,153 000 KM,2009,MANUELLE,16-400
A6,Audi, 07.12.2023, POLOGNE,9 217 €,DIESEL,312 290 KM,2009,AUTOMATIQUE,16-400
Scenic,Renault, 07.12.2023, POLOGNE,3 996 €,DIESEL,207 500 KM,2010,MANUELLE,16-400
Signum,Opel, 07.12.2023, POLOGNE,1 224 €,ESSENCE,320 000 KM,2004,MANUELLE,16-400
Passat,Volkswagen, 07.12.2023, POLOGNE,17 301 €,DIESEL,155 024 KM,2015,AUTOMATIQUE,16-400
Vivaro,Opel, 07.12.2023, POLOGNE,21 829 €,DIESEL,191 420 KM,2018,MANUELLE,16-400
Berlingo,Citroen, 07.12.2023, POLOGNE,1 317 €,DIESEL,345 770 KM,2001,MANUELLE,16-400
Classe a,Mercedes, 07.12.2023, POLOGNE,22 868 €,ESSENCE,62 400 KM,2017,AUTOMATIQUE,16-400
A6,Audi, 07.12.2023, POLOGNE,1 386 €,DIESEL,700 000 KM,1996,MANUELLE,16-400
Golf,Volkswagen, 07.12.2023, POLOGNE,1 848 €,ESSENCE,220 310 KM,2001,MANUELLE,16-400
A8,Audi, 07.12.2023, POLOGNE,11 549 €,DIESEL,189 817 KM,2013,AUTOMATIQUE,16-400
Berlingo,Citroen, 07.12.2023, POLOGNE,19 149 €,DIESEL,58 214 KM,2019,MANUELLE,16-400
Corolla,Toyota, 07.12.2023, POLOGNE,24 462 €,HYBRIDE,10 450 KM,2022,AUTOMATIQUE,16-400
Classe e,Mercedes, 07.12.2023, POLOGNE,1 617 €,DIESEL,300 000 KM,1990,MANUELLE,16-400
Astra,Opel, 07.12.2023, POLOGNE,1 478 €,ESSENCE,83 246 KM,2000,MANUELLE,16-400
C-hr,Toyota, 07.12.2023, POLOGNE,32 992 €,HYBRIDE,10 KM,2023,AUTOMATIQUE,16-400
Serie 5,Bmw, 21.01.2022, POLOGNE,4 135 €,-,266 000 KM,2001,-,16-515
Baja,Subaru, 21.10.2023, POLOGNE,6 676 €,ESSENCE,170 000 KM,2005,AUTOMATIQUE,16-515
A6,Audi, 14.11.2023, POLOGNE,1 478 €,DIESEL,347 000 KM,2001,MANUELLE,16-515
L200,Mitsubishi, 22.12.2023, POLOGNE,3 696 €,DIESEL,422 000 KM,1999,MANUELLE,16-515
A6,Audi, 23.12.2023, POLOGNE,21 944 €,ESSENCE,202 000 KM,2008,AUTOMATIQUE,16-515
Qashqai,Nissan, 28.12.2023, POLOGNE,13 398 €,DIESEL,161 000 KM,2017,MANUELLE,16-515
Cerato,Kia, 28.12.2023, POLOGNE,1 709 €,DIESEL,267 750 KM,2005,MANUELLE,16-515
X1,Bmw, 31.12.2023, POLOGNE,9 009 €,DIESEL,231 000 KM,2012,MANUELLE,16-515
Q7,Audi, 01.01.2024, POLOGNE,8 893 €,DIESEL,280 000 KM,2007,AUTOMATIQUE,16-515
A6,Audi, 21.01.2022, POLOGNE,3 580 €,-,230 000 KM,2003,-,16-500
Serie 5,Bmw, 21.01.2022, POLOGNE,3 580 €,-,249 000 KM,2002,-,16-500
626,Mazda, 21.01.2022, POLOGNE,1 732 €,ESSENCE,150 000 KM,1998,-,16-500
Zafira,Opel, 21.01.2022, POLOGNE,2 310 €,-,203 631 KM,2000,-,16-500
Yaris,Toyota, 21.01.2022, POLOGNE,2 194 €,-,185 553 KM,2000,-,16-500
Avensis break,Toyota, 21.01.2022, POLOGNE,6 699 €,-,179 500 KM,2006,-,16-500
Xsara picasso,Citroen, 21.01.2022, POLOGNE,2 033 €,-,165 000 KM,2001,-,16-500
Maverick,Ford, 29.04.2023, POLOGNE,2 633 €,DIESEL,250 451 KM,1996,MANUELLE,16-500
V8,Audi, 18.07.2023, POLOGNE,6 930 €,ESSENCE,372 000 KM,1996,MANUELLE,16-500
Forester,Subaru, 02.10.2023, POLOGNE,15 014 €,ESSENCE,116 000 KM,2017,AUTOMATIQUE,16-500
Espace,Renault, 15.10.2023, POLOGNE,2 308 €,DIESEL,350 000 KM,2006,MANUELLE,16-500
Mondeo,Ford, 27.10.2023, POLOGNE,14 553 €,ESSENCE,59 000 KM,2017,MANUELLE,16-500
Touareg,Volkswagen, 30.10.2023, POLOGNE,4 597 €,DIESEL,312 000 KM,2004,MANUELLE,16-500
Brz,Subaru, 14.11.2023, POLOGNE,18 480 €,ESSENCE,139 000 KM,2017,MANUELLE,16-500
Altea,Seat, 27.11.2023, POLOGNE,2 980 €,GPL,204 000 KM,2004,MANUELLE,16-500
Ducato,Fiat, 27.11.2023, POLOGNE,4 366 €,DIESEL,360 000 KM,2008,MANUELLE,16-500
Serie 5,Bmw, 21.01.2022, POLOGNE,4 135 €,-,266 000 KM,2001,-,16-515
Baja,Subaru, 21.10.2023, POLOGNE,6 676 €,ESSENCE,170 000 KM,2005,AUTOMATIQUE,16-515
A6,Audi, 14.11.2023, POLOGNE,1 478 €,DIESEL,347 000 KM,2001,MANUELLE,16-515
L200,Mitsubishi, 22.12.2023, POLOGNE,3 696 €,DIESEL,422 000 KM,1999,MANUELLE,16-515
A6,Audi, 23.12.2023, POLOGNE,21 944 €,ESSENCE,202 000 KM,2008,AUTOMATIQUE,16-515
Qashqai,Nissan, 28.12.2023, POLOGNE,13 398 €,DIESEL,161 000 KM,2017,MANUELLE,16-515
Cerato,Kia, 28.12.2023, POLOGNE,1 709 €,DIESEL,267 750 KM,2005,MANUELLE,16-515
X1,Bmw, 31.12.2023, POLOGNE,9 009 €,DIESEL,231 000 KM,2012,MANUELLE,16-515
Q7,Audi, 01.01.2024, POLOGNE,8 893 €,DIESEL,280 000 KM,2007,AUTOMATIQUE,16-515
A6,Audi, 21.01.2022, POLOGNE,3 580 €,-,230 000 KM,2003,-,16-500
Serie 5,Bmw, 21.01.2022, POLOGNE,3 580 €,-,249 000 KM,2002,-,16-500
626,Mazda, 21.01.2022, POLOGNE,1 732 €,ESSENCE,150 000 KM,1998,-,16-500
Zafira,Opel, 21.01.2022, POLOGNE,2 310 €,-,203 631 KM,2000,-,16-500
Yaris,Toyota, 21.01.2022, POLOGNE,2 194 €,-,185 553 KM,2000,-,16-500
Avensis break,Toyota, 21.01.2022, POLOGNE,6 699 €,-,179 500 KM,2006,-,16-500
Xsara picasso,Citroen, 21.01.2022, POLOGNE,2 033 €,-,165 000 KM,2001,-,16-500
Maverick,Ford, 29.04.2023, POLOGNE,2 633 €,DIESEL,250 451 KM,1996,MANUELLE,16-500
V8,Audi, 18.07.2023, POLOGNE,6 930 €,ESSENCE,372 000 KM,1996,MANUELLE,16-500
Forester,Subaru, 02.10.2023, POLOGNE,15 014 €,ESSENCE,116 000 KM,2017,AUTOMATIQUE,16-500
Espace,Renault, 15.10.2023, POLOGNE,2 308 €,DIESEL,350 000 KM,2006,MANUELLE,16-500
Mondeo,Ford, 27.10.2023, POLOGNE,14 553 €,ESSENCE,59 000 KM,2017,MANUELLE,16-500
Touareg,Volkswagen, 30.10.2023, POLOGNE,4 597 €,DIESEL,312 000 KM,2004,MANUELLE,16-500
Brz,Subaru, 14.11.2023, POLOGNE,18 480 €,ESSENCE,139 000 KM,2017,MANUELLE,16-500
Altea,Seat, 27.11.2023, POLOGNE,2 980 €,GPL,204 000 KM,2004,MANUELLE,16-500
Ducato,Fiat, 27.11.2023, POLOGNE,4 366 €,DIESEL,360 000 KM,2008,MANUELLE,16-500
Golf plus,Volkswagen, 11.12.2023, POLOGNE,1 501 €,DIESEL,355 000 KM,2005,MANUELLE,16-500
Auris,Toyota, 12.12.2023, POLOGNE,6 006 €,DIESEL,280 000 KM,2014,MANUELLE,16-500
Focus sw,Ford, 12.12.2023, POLOGNE,508 €,DIESEL,400 000 KM,1999,MANUELLE,16-500
Superb,Skoda, 13.12.2023, POLOGNE,6 468 €,ESSENCE,219 365 KM,2009,MANUELLE,16-500
A6,Audi, 13.12.2023, POLOGNE,1 548 €,DIESEL,320 492 KM,2003,AUTOMATIQUE,16-500
Classe e,Mercedes, 16.12.2023, POLOGNE,5 082 €,DIESEL,310 000 KM,2006,AUTOMATIQUE,16-500
X5,Bmw, 18.12.2023, POLOGNE,3 811 €,ESSENCE,370 KM,2000,AUTOMATIQUE,16-500
Mondeo sw,Ford, 19.12.2023, POLOGNE,8 431 €,DIESEL,326 000 KM,2015,MANUELLE,16-500
Cr-v,Honda, 21.12.2023, POLOGNE,11 434 €,GPL,185 000 KM,2011,MANUELLE,16-500
Ix35,Hyundai, 22.12.2023, POLOGNE,8 316 €,DIESEL,199 600 KM,2011,MANUELLE,16-500
Polo,Volkswagen, 23.12.2023, POLOGNE,970 €,DIESEL,340 KM,2000,MANUELLE,16-500
Panda,Fiat, 24.12.2023, POLOGNE,1 732 €,GPL,298 900 KM,2004,MANUELLE,16-500
Scenic,Renault, 28.12.2023, POLOGNE,1 039 €,DIESEL,356 000 KM,2007,MANUELLE,16-500
Serie 2,Bmw, 28.12.2023, POLOGNE,13 606 €,DIESEL,85 500 KM,2014,AUTOMATIQUE,16-500
X3,Bmw, 28.12.2023, POLOGNE,5 752 €,DIESEL,328 000 KM,2007,MANUELLE,16-500
A4,Audi, 28.12.2023, POLOGNE,1 963 €,DIESEL,283 000 KM,2003,MANUELLE,16-500
Jumper,Citroen, 31.12.2023, POLOGNE,4 597 €,DIESEL,240 000 KM,2011,MANUELLE,16-500
Transporter,Volkswagen, 14.11.2023, POLOGNE,3 811 €,DIESEL,217 000 KM,1999,MANUELLE,16-406
Vivaro,Opel, 14.11.2023, POLOGNE,8 316 €,DIESEL,405 000 KM,2011,MANUELLE,16-411
A6,Audi, 26.11.2023, POLOGNE,2 518 €,ESSENCE,231 000 KM,1996,MANUELLE,16-411
Ds5,Citroen, 20.12.2023, POLOGNE,6 121 €,DIESEL,300 000 KM,2012,MANUELLE,16-411
Crosstouran,Volkswagen, 30.09.2023, POLOGNE,3 580 €,DIESEL,318 000 KM,2007,MANUELLE,16-506
2,Mazda, 12.11.2023, POLOGNE,2 656 €,ESSENCE,185 820 KM,2008,MANUELLE,16-506
A6 avant,Audi, 28.11.2023, POLOGNE,2 887 €,GPL,346 000 KM,1996,MANUELLE,16-506
Classe sl,Mercedes, 08.12.2023, POLOGNE,29 798 €,ESSENCE,73 000 KM,2007,AUTOMATIQUE,16-506
Galloper,Hyundai, 31.12.2023, POLOGNE,3 349 €,DIESEL,247 122 KM,2001,MANUELLE,16-506
X5,Bmw, 31.10.2023, POLOGNE,11 319 €,GPL,270 000 KM,2008,AUTOMATIQUE,16-503
Pathfinder,Nissan, 12.12.2023, POLOGNE,7 161 €,DIESEL,222 900 KM,2007,MANUELLE,16-503
Sprinter,Mercedes, 17.12.2023, POLOGNE,6 352 €,DIESEL,280 000 KM,2005,MANUELLE,16-503
Octavia,Skoda, 19.12.2023, POLOGNE,693 €,DIESEL,490 622 KM,2004,MANUELLE,16-503
Insignia,Opel, 20.11.2023, POLOGNE,5 752 €,DIESEL,260 578 KM,2010,AUTOMATIQUE,16-404
Tipo,Fiat, 19.12.2023, POLOGNE,7 392 €,GPL,107 000 KM,2016,MANUELLE,16-404
Passat,Volkswagen, 14.11.2023, POLOGNE,3 349 €,DIESEL,367 000 KM,2009,MANUELLE,16-326
A6,Audi, 21.01.2022, POLOGNE,4 989 €,-,-,2002,-,16-400
A6,Audi, 21.01.2022, POLOGNE,3 673 €,-,230 000 KM,1999,-,16-400
A6,Audi, 21.01.2022, POLOGNE,6 144 €,DIESEL,208 700 KM,2001,-,16-400
A6,Audi, 21.01.2022, POLOGNE,9 009 €,-,183 000 KM,2005,-,16-400
X3,Bmw, 21.01.2022, POLOGNE,10 395 €,-,170 000 KM,2006,-,16-400
X5,Bmw, 21.01.2022, POLOGNE,15 015 €,-,220 005 KM,2006,-,16-400
X5,Bmw, 21.01.2022, POLOGNE,13 167 €,-,223 000 KM,2006,-,16-400
Vito,Mercedes, 21.01.2022, POLOGNE,1 663 €,-,240 KM,1998,-,16-400
Classe e,Mercedes, 21.01.2022, POLOGNE,7 392 €,-,-,2004,-,16-400
Classe a,Mercedes, 21.01.2022, POLOGNE,2 425 €,-,135 000 KM,2001,-,16-400
Classe clk,Mercedes, 21.01.2022, POLOGNE,3 095 €,ESSENCE,240 000 KM,2000,-,16-400
Classe a,Mercedes, 21.01.2022, POLOGNE,5 729 €,DIESEL,166 824 KM,2005,-,16-400
Santa fe,Hyundai, 21.01.2022, POLOGNE,4 320 €,DIESEL,130 000 KM,2005,MANUELLE,16-400
