"Car Name" "Car Details" "Car Price"
"2011 TOYOTA SIENNA LE - 5TDKK3DC1BS149347" "Asking price $7,999 price drop $8,999 $1,000 near Salt Lake City, UT 84119 miles driven 189,897 mi avg. miles 14,607 mi/yr condition Used body style Minivan engine 6 Cyl transmission Automatic drivetrain FWD exterior color Red stock # 149347 vin # 5TDKK3DC1BS149347 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 8,999
$ 7,999

$143.37 Est. Mo."
"2021 MAZDA CX-30 SELECT - 3MVDMABL5MM256963" "Asking price $17,900 price drop $20,820 $2,920 near Lake Charles, LA 70607 miles driven 60,146 mi avg. miles 20,048 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Gray interior color Black stock # 256963 vin # 3MVDMABL5MM256963 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 20,820
$ 17,900

$320.84 Est. Mo."
"2020 FORD ESCAPE S - 1FMCU0F67LUB91163" "Asking price $19,450 near Fitzgerald, GA 31750 miles driven 42,495 mi avg. miles 10,623 mi/yr condition Used body style SUV engine 3 Cyl transmission Automatic drivetrain FWD exterior color Gold interior color Gray stock # B91163 vin # 1FMCU0F67LUB91163 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 19,450

$348.62 Est. Mo."
"2021 VOLKSWAGEN JETTA S - 3VWC57BU6MM004965" "Asking price $24,900 near Parsons, KS 67357 miles driven 57,147 mi avg. miles 19,049 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Red stock # 004965 vin # 3VWC57BU6MM004965 History Vehicle Report avg mileage 33 mpg fuel type Gasoline features Full Options List" "$ 24,900

$446.31 Est. Mo."
"2014 TOYOTA RAV4 LE - 2T3BFREV4EW130284" "Asking price $15,499 near Hasbrouck Heights, NJ 07604 miles driven 97,515 mi avg. miles 9,751 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Gray stock # 130284 vin # 2T3BFREV4EW130284 History Vehicle Report avg mileage 25 mpg fuel type Gasoline features Full Options List" "$ 15,499

$277.80 Est. Mo."
"2023 NISSAN KICKS SV - 3N1CP5CV0PL468825" "Asking price $21,696 price drop $23,999 $2,303 near Columbus, OH 43230 miles driven 10,426 mi avg. miles 10,426 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Black stock # 468825 vin # 3N1CP5CV0PL468825 History Vehicle Report avg mileage 33 mpg fuel type Gasoline features Full Options List" "$ 23,999
$ 21,696

$388.88 Est. Mo."
"2019 CHEVROLET EQUINOX PREMIER 1LZ - 3GNAXXEV6KS552229" "Asking price $21,988 near Stanton, MI 48888 miles driven 57,102 mi avg. miles 11,420 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Silver interior color Black stock # 552229 vin # 3GNAXXEV6KS552229 History Vehicle Report avg mileage 27 mpg fuel type Gasoline features Full Options List" "$ 21,988

$394.11 Est. Mo."
"2017 HYUNDAI SONATA - 5NPE24AFXHH572962" "Asking price $11,295 near Elgin, IL 60120 miles driven 99,452 mi avg. miles 14,207 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Brown interior color Tan stock # 572962 vin # 5NPE24AFXHH572962 History Vehicle Report avg mileage 29 mpg fuel type Gasoline features Full Options List" "$ 11,295

$202.45 Est. Mo."
"2018 CHEVROLET IMPALA LT LT1 - 2G1105S3XJ9156216" "Asking price $19,995 near Gloucester City, NJ 08030 miles driven 77,935 mi avg. miles 12,989 mi/yr condition Used body style Sedan engine 6 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Black stock # 156216 vin # 2G1105S3XJ9156216 History Vehicle Report avg mileage 22 mpg fuel type Flexible-Fuel features Full Options List" "$ 19,995

$358.39 Est. Mo."
"2023 VOLKSWAGEN ATLAS CROSS SPORT SEL R-LINE BLACK - 1V2SE2CA5PC214404" "Asking price $44,400 price drop $46,990 $2,590 near Myrtle Beach, SC 29577 miles driven 16,357 mi avg. miles 16,357 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 214404 vin # 1V2SE2CA5PC214404 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 46,990
$ 44,400

$795.83 Est. Mo."
"2019 TOYOTA TACOMA TRD OFF ROAD - 5TFCZ5AN1KX194591" "Asking price $37,138 near Goldsboro, NC 27534 miles driven 35,247 mi avg. miles 7,049 mi/yr condition Used body style Pickup engine 6 Cyl transmission Manual drivetrain 4WD exterior color Gray stock # 194591 vin # 5TFCZ5AN1KX194591 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 37,138

$665.66 Est. Mo."
"2022 NISSAN FRONTIER PRO-4X - 1N6ED1EKXNN609873" "Asking price $38,739 near Bowie, MD 20716 miles driven 18,697 mi avg. miles 9,348 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Gray stock # 609873 vin # 1N6ED1EKXNN609873 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 38,739

$694.36 Est. Mo."
"2015 HYUNDAI SONATA SE - 5NPE24AF7FH235971" "Asking price $13,995 near Plaistow, NH 03865 miles driven 83,494 mi avg. miles 9,277 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Brown interior color Tan stock # 235971 vin # 5NPE24AF7FH235971 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 13,995

$250.85 Est. Mo."
"2021 TOYOTA RAV4 XLE - 2T3W1RFVXMC126755" "Asking price $28,619 near San Diego, CA 92120 miles driven 23,979 mi avg. miles 7,993 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD stock # 126755 vin # 2T3W1RFVXMC126755 History Vehicle Report fuel type Gasoline features Full Options List" "$ 28,619

$512.97 Est. Mo."
"2017 NISSAN ROGUE S - KNMAT2MV5HP539147" "Asking price $14,995 near Holbrook, MA 02343 miles driven 96,736 mi avg. miles 13,819 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Gray stock # 539147 vin # KNMAT2MV5HP539147 History Vehicle Report avg mileage 27 mpg fuel type Gasoline features Full Options List" "$ 14,995

$268.77 Est. Mo."
"2004 FORD F-150 LARIAT - 1FTPW14554KD61114" "Asking price $8,399 near Marshall, MN 56258 miles driven 187,464 mi avg. miles 9,373 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Tan stock # D61114 vin # 1FTPW14554KD61114 History Vehicle Report fuel type Gasoline features Full Options List" "$ 8,399

$150.54 Est. Mo."
"2022 BUICK ENCORE PREFERRED - KL4CJESM4NB502149" "Asking price $25,500 price drop $26,500 $1,000 near Hortonville, WI 54944 miles driven 11,063 mi avg. miles 5,531 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 502149 vin # KL4CJESM4NB502149 History Vehicle Report avg mileage 26 mpg fuel type Gasoline features Full Options List" "$ 26,500
$ 25,500

$457.06 Est. Mo."
"2021 RAM 1500 LARAMIE - 1C6SRFJTXMN576396" "Asking price $43,000 near Abrams, WI 54101 miles driven 43,577 mi avg. miles 14,525 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 576396 vin # 1C6SRFJTXMN576396 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 43,000

$770.73 Est. Mo."
"2020 NISSAN MURANO SL - 5N1AZ2CJ2LN172902" "Asking price $25,390 near Franklin, VA 23851 miles driven 26,399 mi avg. miles 6,599 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Silver interior color Gray stock # 172902 vin # 5N1AZ2CJ2LN172902 History Vehicle Report avg mileage 23 mpg fuel type Gasoline features Full Options List" "$ 25,390

$455.09 Est. Mo."
"2019 FORD EXPEDITION MAX XLT - 1FMJK1JT6KEA83125" "Asking price $37,000 near Mcalester, OK 74501 miles driven 70,124 mi avg. miles 14,024 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Blue interior color Gray stock # A83125 vin # 1FMJK1JT6KEA83125 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 40,700
$ 37,000

$663.19 Est. Mo."
"2014 FORD F-150 XL - 1FTMF1CM9EKE10215" "Asking price $8,000 near Kissimmee, FL 34744 miles driven 135,020 mi avg. miles 13,502 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain RWD exterior color White interior color Gray stock # E10215 vin # 1FTMF1CM9EKE10215 History Vehicle Report avg mileage 19 mpg fuel type Flexible-Fuel features Full Options List" "$ 8,000

$143.39 Est. Mo."
"2009 HYUNDAI ELANTRA GLS - KMHDU46D69U639010" "Asking price $6,891 near Bountiful, UT 84010 miles driven 86,537 mi avg. miles 5,769 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Beige interior color Tan stock # 639010 vin # KMHDU46D69U639010 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 6,891

$123.51 Est. Mo."
"2017 FORD EXPLORER XLT - 1FM5K7D86HGB69849" "Asking price $17,990 near Corinth, MS 38834 miles driven 105,871 mi avg. miles 15,124 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Gray stock # B69849 vin # 1FM5K7D86HGB69849 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 17,990

$322.45 Est. Mo."
"2020 CHEVROLET BOLT EV LT - 1G1FY6S04L4139783" "Asking price $16,995 near Novato, CA 94945 miles driven 33,324 mi avg. miles 8,331 mi/yr condition Used body style Hatchback engine Electric transmission Automatic drivetrain FWD exterior color Gray interior color Gray stock # 139783 vin # 1G1FY6S04L4139783 History Vehicle Report avg mileage 118 mpg fuel type Electric features Full Options List" "$ 16,995

$304.62 Est. Mo."
"2021 RAM 1500 TRX - 1C6SRFU90MN817978" "Asking price $82,166 price drop $90,223 $8,057 near North Hollywood, CA 91601 miles driven 12,391 mi avg. miles 4,130 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Red interior color Black stock # 817978 vin # 1C6SRFU90MN817978 History Vehicle Report avg mileage 12 mpg fuel type Gasoline features Full Options List" "$ 90,223
$ 82,166

$1472.74 Est. Mo."
"2014 HONDA CR-V EX - 5J6RM4H54EL051147" "Asking price $16,000 near Avon, IN 46123 miles driven 86,661 mi avg. miles 8,666 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Red interior color Gray stock # 051147 vin # 5J6RM4H54EL051147 History Vehicle Report avg mileage 25 mpg fuel type Gasoline features Full Options List" "$ 16,000

$286.78 Est. Mo."
"2020 LINCOLN MKZ RESERVE - 3LN6L5E91LR617333" "Asking price $29,995 near Doylestown, PA 18902 miles driven 29,306 mi avg. miles 7,326 mi/yr condition Certified Pre-Owned body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Gray interior color Black stock # 617333 vin # 3LN6L5E91LR617333 History Vehicle Report avg mileage 24 mpg fuel type Gasoline features Full Options List" "$ 29,995

$537.63 Est. Mo."
"2009 TOYOTA PRIUS - JTDKB20U693467792" "Asking price $8,500 near Chicopee, MA 01020 miles driven 98,307 mi avg. miles 6,553 mi/yr condition Used body style Hatchback engine 4 Cyl transmission Automatic drivetrain FWD exterior color Silver interior color Gray stock # 467792 vin # JTDKB20U693467792 History Vehicle Report avg mileage 46 mpg fuel type Hybrid features Full Options List" "$ 8,500

$152.35 Est. Mo."
"2022 HYUNDAI ELANTRA N LINE - KMHLR4AF0NU360989" "Asking price $23,694 price drop $26,943 $3,249 near Lake Elsinore, CA 92530 miles driven 35,350 mi avg. miles 17,675 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Orange interior color Black stock # 360989 vin # KMHLR4AF0NU360989 History Vehicle Report avg mileage 31 mpg fuel type Gasoline features Full Options List" "$ 26,943
$ 23,694

$424.69 Est. Mo."
"2020 FORD ESCAPE SE - 1FMCU0G61LUA15613" "Asking price $19,639 near Fulton, MO 65251 miles driven 31,614 mi avg. miles 7,903 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Silver interior color Gray stock # A15613 vin # 1FMCU0G61LUA15613 History Vehicle Report avg mileage 30 mpg fuel type Gasoline features Full Options List" "$ 19,639

$352.01 Est. Mo."
"2012 FORD ECONOLINE E-250 - 1FTNS2EW9CDB23463" "Asking price $13,500 price drop $15,500 $2,000 near Oregon, OH 43616 miles driven 172,008 mi avg. miles 14,334 mi/yr condition Used body style Van engine 8 Cyl transmission Automatic drivetrain RWD exterior color White interior color Gray stock # B23463 vin # 1FTNS2EW9CDB23463 History Vehicle Report avg mileage 15 mpg fuel type Gasoline features Full Options List" "$ 15,500
$ 13,500

$241.97 Est. Mo."
"2017 NISSAN ROGUE SV - KNMAT2MTXHP584177" "Asking price $18,360 near Centralia, IL 62801 miles driven 67,839 mi avg. miles 9,691 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Silver interior color Black stock # 584177 vin # KNMAT2MTXHP584177 History Vehicle Report avg mileage 29 mpg fuel type Gasoline features Full Options List" "$ 18,360

$329.08 Est. Mo."
"2021 RAM 1500 LARAMIE - 1C6SRFJT0MN793956" "Asking price $43,981 near Fredericksburg, VA 22408 miles driven 33,750 mi avg. miles 11,250 mi/yr condition Certified Pre-Owned body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Red interior color Black stock # 793956 vin # 1C6SRFJT0MN793956 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 43,981

$788.32 Est. Mo."
"2014 DODGE AVENGER SE - 1C3CDZAB5EN120848" "Asking price $6,500 near Seffner, FL 33584 miles driven 121,951 mi avg. miles 12,195 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD stock # 120848 vin # 1C3CDZAB5EN120848 History Vehicle Report avg mileage 24 mpg fuel type Gasoline features Full Options List" "$ 6,500

$116.51 Est. Mo."
"2015 TOYOTA COROLLA LE - 2T1BURHE6FC423178" "Asking price $14,481 near Fredericksburg, VA 22408 miles driven 72,826 mi avg. miles 8,091 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD stock # 423178 vin # 2T1BURHE6FC423178 History Vehicle Report avg mileage 31 mpg fuel type Gasoline features Full Options List" "$ 14,481

$259.56 Est. Mo."
"2021 NISSAN VERSA SV - 3N1CN8EV8ML893807" "Asking price $15,994 near Americus, GA 31719 miles driven 41,694 mi avg. miles 13,898 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Gray stock # 893807 vin # 3N1CN8EV8ML893807 History Vehicle Report avg mileage 35 mpg fuel type Gasoline features Full Options List" "$ 17,593
$ 15,994

$286.68 Est. Mo."
"2021 LEXUS ES 250 - 58AD11D13MU005302" "Asking price $30,999 near South Burlington, VT 05403 miles driven 25,593 mi avg. miles 8,531 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain AWD exterior color Silver interior color Black stock # 005302 vin # 58AD11D13MU005302 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 34,099
$ 30,999

$555.63 Est. Mo."
"2020 VOLKSWAGEN PASSAT SEL - 1VWCA7A35LC013080" "Asking price $24,000 price drop $28,643 $4,643 near National City, CA 91950 miles driven 37,951 mi avg. miles 9,487 mi/yr condition Certified Pre-Owned body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color White interior color Black stock # 013080 vin # 1VWCA7A35LC013080 History Vehicle Report avg mileage 27 mpg fuel type Gasoline features Full Options List" "$ 28,643
$ 24,000

$430.18 Est. Mo."
"2021 TOYOTA HIGHLANDER XLE - 5TDHZRBH6MS535725" "Asking price $31,898 price drop $36,298 $4,400 near Valley Stream, NY 11581 miles driven 33,411 mi avg. miles 11,137 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Silver interior color Gray stock # 535725 vin # 5TDHZRBH6MS535725 History Vehicle Report avg mileage 23 mpg fuel type Gasoline features Full Options List" "$ 36,298
$ 31,898

$571.74 Est. Mo."
"2022 TOYOTA 4RUNNER LIMITED EDITION - JTEKU5JR1N6008776" "Asking price $41,431 near Montgomery, AL 36117 miles driven 44,985 mi avg. miles 22,492 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 008776 vin # JTEKU5JR1N6008776 History Vehicle Report avg mileage 17 mpg fuel type Gasoline features Full Options List" "$ 41,431

$742.61 Est. Mo."
"2023 CHEVROLET CAMARO LT 2LT - 1G1FD3DSXP0155413" "Asking price $39,999 near Lebanon, TN 37087 miles driven 2,813 mi avg. miles 2,813 mi/yr condition Used body style Convertible engine 6 Cyl transmission Automatic drivetrain RWD exterior color Blue interior color Black stock # 155413 vin # 1G1FD3DSXP0155413 History Vehicle Report avg mileage 22 mpg fuel type Gasoline features Full Options List" "$ 39,999

$716.94 Est. Mo."
"2014 HONDA ACCORD EXL - 1HGCR3F85EA041065" "Asking price $15,500 near Avon, IN 46123 miles driven 119,028 mi avg. miles 11,902 mi/yr condition Used body style Sedan engine 6 Cyl transmission Automatic drivetrain FWD exterior color Gray interior color Black stock # 041065 vin # 1HGCR3F85EA041065 History Vehicle Report avg mileage 24 mpg fuel type Gasoline features Full Options List" "$ 15,500
